dialogue_id,turn_id,speaker,text,emotion,emotion_id,strategy,strategy_id,split
20180904-012448_306_live,1,persuader,"I'm not sure if they have a car, but I am happy to tell you more about the foundation. Efforts Focus on Restoring and Improving Early Learning and Education Programs, Helping Children Emotionally Heal, Building Resilience, Preparing for Next Emergency",confident,15,credibility-appeal,2,train
20180904-012448_306_live,1,persuadee,How do they do that?,,,,,train
20180904-012448_306_live,2,persuader,"By people like you, making a a donation of just $1 a day, you can feed a child for a month. ",grateful,8,logical-appeal,3,train
20180904-012448_306_live,2,persuadee,The exchange rate must be pretty good. How do they ensure that the money is effective in feeding the children and not lining pockets?,,,,,train
20180904-012448_306_live,3,persuader,"In fiscal year 2017, 86% of all expenditures went to program services.",trusting,3,credibility-appeal,2,train
20180904-012448_306_live,3,persuadee,"How do they define ""Program services"", and do they have independent verification of those findings?",,,,,train
20180904-012448_306_live,4,persuader,"They help to feed, house and educate children all around the world. ",caring,17,credibility-appeal,2,train
20180904-012448_306_live,4,persuadee,"That really isn't an answer to the previous question, though",,,,,train
20180904-012448_306_live,5,persuader,You can find reports associated with the financial information by visiting this link:  URL s/about-us/resource-library,trusting,3,credibility-appeal,2,train
20180904-012448_306_live,5,persuadee,"That is a solid informational link, including a full board of trustees to look into. What about controveries in 2009 regarding parents in Britain?",,,,,train
20180904-012448_306_live,6,persuader,I believe this is still under investigation. ,afraid,1,credibility-appeal,2,train
20180904-012448_306_live,6,persuadee,Should have went for deflection or dismissal. Works better on skeptics. Ditto for their problems with the energy company in 2013. Although that one is easier to spin as seeking more money to fund more projects. You could also mention their rating from the BBB. ,,,,,train
20180904-012448_306_live,7,persuader,"So are you willing to donate 10 cents today, this money can go to helping children who have grown up with the threat of violence and starvation all of their lives. ",caring,17,no_strategy,0,train
20180904-012448_306_live,7,persuadee,I'll donate 10 cents.,,,,,train
20180904-012448_306_live,8,persuader,"Cool thank you. Together, we're changing children's lives and the future we all share.",proud,2,no_strategy,0,train
20180904-012448_306_live,8,persuadee,I'm not certain if that's scripted or not but if it isn't there's a better way to word that and if it is I think the person who wrote it might need to retire because they clearly come from the 50s.,,,,,train
20180904-012448_306_live,9,persuader,You should feel proud of the decision you have made today. ,proud,2,no_strategy,0,train
20180904-012448_306_live,9,persuadee,Now you're just messing with me intentionally. ,,,,,train
20180904-012828_299_live,0,persuader,Hello,caring,17,no_strategy,0,train
20180904-012828_299_live,0,persuadee,Hi there how are you?,,,,,train
20180904-012828_299_live,1,persuader,Great and you,joyful,4,no_strategy,0,train
20180904-012828_299_live,1,persuadee,"I am doing fine, thanks for asking.",,,,,train
20180904-012828_299_live,2,persuader,Can I ask you a question?,apprehensive,18,task-related-inquiry,1,train
20180904-012828_299_live,2,persuadee,You sure can,,,,,train
20180904-012828_299_live,3,persuader,Do you have any kids?,caring,17,personal-related-inquiry,4,train
20180904-012828_299_live,3,persuadee,I don't have any children but there are many children in my family.,,,,,train
20180904-012828_299_live,4,persuader,"Im sure you love them as your own, I have a big family do you? ",trusting,3,personal-related-inquiry,4,train
20180904-012828_299_live,4,persuadee,"I do have a big family, I enjoy it at times, other times I don't",,,,,train
20180904-012828_299_live,5,persuader,"I truly understand. But I know I would do anything for them especially if it was for their wellbeing, do you feel the same way",trusting,3,no_strategy,0,train
20180904-012828_299_live,5,persuadee,Yes I do.,,,,,train
20180904-012828_299_live,6,persuader,It's great to know that there are others who feel the same way. Have you heard of Save the Children?,grateful,8,source-related-inquiry,5,train
20180904-012828_299_live,6,persuadee,No I haven't. Could you QUICKLY tell me about it,,,,,train
20180904-012828_299_live,7,persuader," Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",confident,15,credibility-appeal,2,train
20180904-012828_299_live,7,persuadee,Okay that sounds nice and an important service,,,,,train
20180904-012828_299_live,8,persuader,And the money raised helps feed and clothe them. Its a lot of children that are starving and need our help. Would like to help?,caring,17,logical-appeal,3,train
20180904-012828_299_live,8,persuadee,I would like to help in the future when I am more financially stable.,,,,,train
20180904-012828_299_live,9,persuader,I understand but even the smallest amount would be a BIG help.,caring,17,foot-in-the-door,7,train
20180904-012828_299_live,9,persuadee,I am sure but I just am not able at this time,,,,,train
20180904-024226_703_live,0,persuader,"Hi, how are you today?",caring,17,no_strategy,0,train
20180904-024226_703_live,0,persuadee,I am fine. And you?,,,,,train
20180904-024226_703_live,1,persuader,Not too bad :) Have you heard of Save The Children?,content,21,source-related-inquiry,5,train
20180904-024226_703_live,1,persuadee,"I have, actually.",,,,,train
20180904-024226_703_live,2,persuader,They do greeat work at least I think what about you?,impressed,22,task-related-inquiry,1,train
20180904-024226_703_live,2,persuadee,I'm often skeptical of big charities like that. They sometimes don't put the money that is donated into the right projects.,,,,,train
20180904-024226_703_live,3,persuader,I know normally I am too but I was convinced to research them once by a very giving friend and I found that they do a lot of awesome work and a big majority if not all donations go back into the charity and lining someones pocket,impressed,22,logical-appeal,3,train
20180904-024226_703_live,3,persuadee,"I have just done some quick research and am inclined to donate when I have the opportunity. If a charity is doing good work to feed the hungry, I will give what I have to spare.",,,,,train
20180904-024226_703_live,4,persuader,"hehe, I meant rather then lining someones pocket....So do I have your commitment to donating some today at the end of the HIT?",trusting,3,no_strategy,0,train
20180904-024226_703_live,4,persuadee,"I don't really have anything to give right now, but I will donate at another time when I have steady income.",,,,,train
20180904-024226_703_live,5,persuader,They give you an option at the end of the HIT to donate even 0.01 would be very helpful....a penny couldn't hurt could it?,hopeful,20,foot-in-the-door,7,train
20180904-024226_703_live,5,persuadee,"I suppose not. I mean, a penny is nothing in the grand scheme of things. If I have a chance to donate when I'm a bit more financially stable, I will donate more. Right now, I think I can spare a penny. :)",,,,,train
